OrderID,OrderDate,CustomerID,Age,Gender,Region,Category,Product,Quantity,UnitPrice,DiscountPct,TotalAmount,SalesChannel,PaymentMethod
4307,2023-08-05,CUST9723,18,Male,North,Clothing,Hat,1,714.59,10,643.13,In-Store,Credit Card
4308,2023-07-06,CUST1317,27,Other,North,Electronics,Smartphone,5,725.9,15,3085.08,In-Store,Debit Card
4309,2024-04-06,CUST5006,52,Male,South,Beauty,Lotion,3,10.2,5,29.07,Mobile App,Cash
4310,2023-10-27,CUST6439,20,Female,North,Beauty,Shampoo,5,285.12,15,1211.76,Mobile App,Credit Card
4311,2023-02-08,CUST9384,24,Other,North,Beauty,Shampoo,4,123.72,15,420.65,In-Store,Credit Card
4312,2023-09-04,CUST7317,29,Male,Central,Clothing,Jacket,2,860.7,15,1463.19,In-Store,Cash
4313,2023-02-10,CUST7480,62,Female,Central,Home,Chair,1,910.64,10,819.58,In-Store,Credit Card
4314,2023-07-26,CUST8832,50,Female,West,Home,Chair,5,946.61,10,4259.74,In-Store,PayPal
4315,2024-09-03,CUST2821,32,Male,West,Beauty,Soap,3,576.83,5,1643.97,In-Store,Debit Card
4316,2024-01-28,CUST8013,68,Male,South,Home,Table,2,318.09,10,572.56,Mobile App,PayPal
4317,2023-08-27,CUST4786,58,Female,North,Home,Rug,3,403.2,5,1149.12,Online,Credit Card
4318,2024-09-22,CUST9107,32,Other,South,Sports,Football,1,199.28,15,169.39,In-Store,UPI
4319,2024-11-20,CUST7249,29,Other,West,Beauty,Lipstick,2,685.97,0,1371.94,Mobile App,Cash
4320,2023-10-12,CUST5745,57,Female,South,Home,Rug,3,14.64,0,43.92,Online,PayPal
4321,2023-01-15,CUST1178,21,Other,Central,Beauty,Soap,2,425.96,10,766.73,Mobile App,Cash
4322,2023-08-22,CUST7773,21,Female,South,Clothing,T-Shirt,3,895.46,20,2149.1,Online,Cash
4323,2023-08-09,CUST9339,20,Male,Central,Sports,Tennis Racket,3,946.84,0,2840.52,In-Store,Credit Card
4324,2023-10-28,CUST4435,39,Male,West,Home,Rug,2,238.11,15,404.79,Online,Debit Card
4325,2024-04-29,CUST1821,20,Female,South,Home,Sofa,4,588.77,5,2237.33,In-Store,Debit Card
4326,2023-05-12,CUST3690,44,Other,West,Beauty,Lipstick,4,124.37,20,397.98,In-Store,Debit Card
4327,2024-05-07,CUST8224,64,Female,West,Beauty,Lotion,4,922.51,0,3690.04,Mobile App,UPI
4328,2024-01-30,CUST6186,22,Male,South,Home,Sofa,2,560.18,0,1120.36,In-Store,PayPal
4329,2023-09-18,CUST6637,21,Male,Central,Electronics,Headphones,2,338.56,0,677.12,In-Store,Credit Card
4330,2024-11-18,CUST6938,59,Female,North,Clothing,Jacket,3,69.71,10,188.22,Online,UPI
4331,2024-10-17,CUST6575,61,Female,Central,Clothing,Jacket,5,646.36,5,3070.21,Online,UPI
4332,2024-05-23,CUST9849,67,Male,South,Home,Rug,3,428.82,10,1157.81,Mobile App,Credit Card
4333,2023-06-17,CUST3843,63,Other,West,Electronics,Laptop,4,130.9,10,471.24,Mobile App,UPI
4334,2023-04-06,CUST8050,34,Female,South,Sports,Yoga Mat,4,723.91,0,2895.64,Mobile App,Debit Card
4335,2023-02-23,CUST1121,56,Female,West,Electronics,Monitor,2,871.17,0,1742.34,Online,Credit Card
4336,2023-04-25,CUST3319,57,Male,West,Home,Lamp,3,274.01,0,822.03,Online,Debit Card
4337,2023-09-22,CUST2272,48,Other,North,Clothing,Jeans,5,312.77,10,1407.46,Mobile App,Credit Card
4338,2023-07-21,CUST8941,50,Male,West,Electronics,Monitor,5,912.72,0,4563.6,Online,UPI
4339,2023-06-24,CUST7740,49,Female,West,Home,Table,3,930.2,0,2790.6,Online,PayPal
4340,2024-03-27,CUST2528,47,Other,South,Clothing,Jacket,5,249.74,0,1248.7,Online,Credit Card
4341,2024-09-25,CUST5299,32,Female,South,Clothing,T-Shirt,1,46.21,20,36.97,In-Store,Cash
4342,2024-05-02,CUST7883,59,Female,North,Home,Chair,5,80.97,0,404.85,Online,Cash
4343,2024-07-27,CUST5819,49,Male,North,Sports,Bicycle,1,985.87,20,788.7,In-Store,Credit Card
4344,2024-02-23,CUST5225,57,Male,South,Sports,Bicycle,3,201.49,5,574.25,Online,UPI
4345,2024-09-23,CUST6614,44,Male,Central,Clothing,Shoes,1,492.62,10,443.36,Mobile App,Credit Card
4346,2023-09-15,CUST3873,45,Male,West,Sports,Dumbbell,5,672.38,5,3193.8,Online,UPI
4347,2023-04-08,CUST7413,42,Female,Central,Electronics,Smartphone,3,320.68,0,962.04,In-Store,Cash
4348,2024-10-20,CUST1959,47,Other,North,Sports,Bicycle,1,871.34,0,871.34,In-Store,UPI
4349,2023-03-09,CUST9729,50,Male,North,Clothing,Hat,1,633.77,0,633.77,Online,Cash
4350,2024-10-25,CUST8338,41,Male,East,Clothing,Shoes,2,281.45,5,534.76,Online,UPI
4351,2023-03-28,CUST8994,31,Other,North,Sports,Dumbbell,2,753.64,0,1507.28,In-Store,Credit Card
4352,2023-02-01,CUST3836,59,Other,North,Clothing,T-Shirt,1,220.09,5,209.09,In-Store,Debit Card
4353,2024-12-18,CUST2569,39,Male,North,Clothing,Jacket,4,795.25,15,2703.85,Mobile App,Debit Card
4354,2023-08-28,CUST9375,59,Female,Central,Clothing,T-Shirt,5,134.01,15,569.54,In-Store,UPI
4355,2023-12-28,CUST5814,22,Other,North,Clothing,T-Shirt,5,732.52,0,3662.6,Mobile App,Credit Card
4356,2024-11-08,CUST1473,19,Male,South,Electronics,Smartphone,2,629.49,20,1007.18,In-Store,Cash
4357,2024-02-10,CUST6054,48,Other,West,Home,Table,5,411.65,20,1646.6,In-Store,PayPal
4358,2023-12-06,CUST4801,49,Other,South,Sports,Bicycle,4,632.17,20,2022.94,Online,Credit Card
4359,2024-10-07,CUST2698,19,Other,East,Home,Rug,1,913.76,0,913.76,Online,Credit Card
4360,2024-05-21,CUST2722,41,Female,East,Electronics,Smartphone,4,64.99,10,233.96,Mobile App,PayPal
4361,2024-07-17,CUST3889,51,Other,East,Sports,Football,4,991.36,15,3370.62,Online,UPI
4362,2023-11-20,CUST8364,23,Other,East,Home,Lamp,2,788.67,15,1340.74,Online,Cash
4363,2023-06-24,CUST8186,28,Other,North,Sports,Bicycle,1,662.24,0,662.24,In-Store,PayPal
4364,2023-06-01,CUST8981,64,Male,Central,Home,Table,1,333.06,5,316.41,In-Store,Debit Card
4365,2024-11-29,CUST4675,27,Female,East,Electronics,Monitor,5,330.58,15,1404.96,Mobile App,Credit Card
4366,2023-04-29,CUST6159,21,Male,West,Home,Lamp,4,114.88,15,390.59,Online,Debit Card
4367,2024-10-04,CUST9851,21,Female,North,Home,Lamp,2,896.04,0,1792.08,In-Store,PayPal
4368,2023-10-17,CUST4760,42,Male,North,Beauty,Lotion,1,876.72,0,876.72,Mobile App,Credit Card
4369,2023-10-05,CUST2261,26,Other,West,Electronics,Laptop,3,779.69,10,2105.16,Online,Cash
4370,2024-07-17,CUST9592,29,Male,Central,Electronics,Headphones,3,778.87,10,2102.95,Online,Cash
4371,2023-03-12,CUST7357,59,Male,East,Clothing,Hat,3,706.13,10,1906.55,In-Store,Debit Card
4372,2023-01-10,CUST3417,34,Other,South,Sports,Dumbbell,5,455.66,15,1936.56,Mobile App,Debit Card
4373,2024-05-16,CUST2250,51,Male,East,Home,Table,5,159.65,10,718.42,In-Store,PayPal
4374,2024-11-24,CUST4048,68,Other,West,Sports,Dumbbell,3,985.4,10,2660.58,Mobile App,UPI
4375,2023-10-07,CUST2666,39,Female,North,Sports,Yoga Mat,2,476.18,0,952.36,In-Store,UPI
4376,2023-08-15,CUST7360,65,Male,Central,Home,Table,2,924.28,5,1756.13,In-Store,Debit Card
4377,2023-02-06,CUST7914,35,Other,West,Sports,Bicycle,1,591.64,0,591.64,In-Store,Credit Card
4378,2023-07-05,CUST9916,55,Female,South,Electronics,Laptop,1,779.11,15,662.24,Mobile App,Debit Card
4379,2023-08-19,CUST8635,24,Other,North,Electronics,Tablet,1,457.86,5,434.97,Online,PayPal
4380,2024-08-04,CUST8841,49,Female,Central,Sports,Football,4,135.1,20,432.32,Online,PayPal
4381,2023-09-17,CUST7093,62,Female,North,Clothing,Jacket,3,141.73,15,361.41,In-Store,UPI
4382,2023-02-07,CUST8069,64,Female,South,Beauty,Lipstick,5,120.44,5,572.09,In-Store,Debit Card
4383,2024-03-10,CUST9841,54,Male,South,Sports,Tennis Racket,3,967.72,20,2322.53,Mobile App,Cash
4384,2024-07-12,CUST1072,20,Female,North,Sports,Football,4,405.48,0,1621.92,In-Store,UPI
4385,2024-10-25,CUST5749,33,Female,North,Electronics,Headphones,1,605.53,0,605.53,Mobile App,Cash
4386,2023-05-27,CUST1901,47,Other,Central,Home,Table,2,546.28,20,874.05,Mobile App,Debit Card
4387,2023-09-18,CUST5963,27,Female,Central,Beauty,Perfume,1,427.86,0,427.86,Mobile App,Cash
4388,2023-05-31,CUST3064,65,Male,South,Beauty,Perfume,3,824.73,0,2474.19,Online,UPI
4389,2023-09-04,CUST9226,35,Male,West,Sports,Tennis Racket,3,727.35,0,2182.05,Online,Credit Card
4390,2023-04-29,CUST1852,60,Female,East,Home,Sofa,3,747.1,5,2129.24,Online,UPI
4391,2023-07-14,CUST6899,53,Male,West,Beauty,Perfume,2,51.18,0,102.36,Online,Debit Card
4392,2024-02-17,CUST3381,25,Female,East,Clothing,Jacket,4,250.71,0,1002.84,In-Store,PayPal
4393,2024-02-11,CUST4001,65,Other,North,Clothing,Hat,4,61.92,20,198.14,Online,Cash
4394,2023-08-09,CUST5655,22,Male,North,Beauty,Perfume,2,103.8,0,207.6,Mobile App,Debit Card
4395,2023-08-21,CUST2388,59,Other,East,Beauty,Lipstick,5,951.98,20,3807.92,Online,Credit Card
4396,2024-06-24,CUST3818,56,Male,West,Sports,Yoga Mat,1,774.98,0,774.98,In-Store,Cash
4397,2023-04-22,CUST4379,51,Female,North,Clothing,Jacket,1,299.77,20,239.82,Online,UPI
4398,2023-08-12,CUST5077,68,Female,South,Sports,Bicycle,5,844.14,20,3376.56,Online,PayPal
4399,2024-10-27,CUST8153,40,Male,South,Sports,Dumbbell,4,201.9,10,726.84,Online,Cash
4400,2023-02-15,CUST7549,20,Male,South,Clothing,T-Shirt,1,532.68,15,452.78,In-Store,Cash
4401,2023-09-15,CUST6411,25,Other,South,Clothing,Hat,3,422.4,10,1140.48,Online,UPI
4402,2023-01-23,CUST8552,69,Other,East,Home,Chair,3,520.11,0,1560.33,In-Store,PayPal
4403,2024-06-03,CUST8559,62,Other,North,Electronics,Smartphone,5,901.04,5,4279.94,Online,Credit Card
4404,2024-05-23,CUST9747,66,Other,South,Electronics,Headphones,5,564.12,20,2256.48,In-Store,Credit Card
4405,2024-12-12,CUST7866,35,Male,South,Beauty,Lotion,1,71.05,20,56.84,Mobile App,UPI
4406,2024-07-02,CUST1199,27,Male,South,Sports,Dumbbell,3,13.33,20,31.99,Mobile App,UPI
4407,2023-04-27,CUST1589,61,Male,East,Beauty,Lotion,3,897.65,10,2423.65,In-Store,Cash
4408,2023-09-11,CUST3965,63,Male,East,Clothing,Hat,1,698.34,0,698.34,Online,Cash
4409,2024-06-21,CUST2340,68,Male,South,Beauty,Lipstick,3,567.66,0,1702.98,Online,Cash
4410,2023-02-19,CUST6373,27,Female,North,Sports,Football,5,169.01,20,676.04,Online,PayPal
4411,2023-05-14,CUST4536,54,Female,East,Clothing,Hat,4,903.25,0,3613.0,Online,PayPal
4412,2024-02-09,CUST2402,42,Male,East,Clothing,Jacket,3,537.95,0,1613.85,Mobile App,PayPal
4413,2024-03-13,CUST3092,56,Male,East,Clothing,T-Shirt,4,402.45,0,1609.8,Online,Credit Card
4414,2023-03-09,CUST8012,55,Female,North,Sports,Dumbbell,4,938.95,0,3755.8,Mobile App,Cash
4415,2024-01-04,CUST7422,48,Female,West,Sports,Tennis Racket,5,70.38,10,316.71,In-Store,PayPal
4416,2024-11-27,CUST2479,54,Female,East,Electronics,Laptop,3,832.24,5,2371.88,Online,PayPal
4417,2024-11-02,CUST2933,34,Male,North,Beauty,Shampoo,1,40.09,0,40.09,Online,PayPal
4418,2023-03-27,CUST5768,61,Female,South,Clothing,Shoes,2,229.83,0,459.66,In-Store,Cash
4419,2023-04-30,CUST8034,59,Other,Central,Clothing,Jeans,2,737.59,15,1253.9,Online,Debit Card
4420,2024-12-03,CUST9219,43,Other,North,Electronics,Monitor,1,113.47,0,113.47,In-Store,Debit Card
4421,2024-02-15,CUST4088,45,Male,West,Sports,Football,1,506.53,0,506.53,In-Store,Cash
4422,2024-01-19,CUST2051,34,Other,South,Clothing,Jacket,1,511.0,5,485.45,Mobile App,PayPal
4423,2023-09-02,CUST7222,54,Female,Central,Home,Rug,3,95.66,10,258.28,Online,Cash
4424,2024-07-20,CUST4758,35,Other,Central,Home,Sofa,2,31.08,5,59.05,Mobile App,PayPal
4425,2024-04-18,CUST1605,68,Female,East,Beauty,Lotion,3,314.67,20,755.21,Mobile App,UPI
4426,2023-08-05,CUST6678,30,Female,South,Home,Rug,4,783.46,0,3133.84,In-Store,PayPal
4427,2024-02-27,CUST2490,67,Male,East,Beauty,Shampoo,5,970.79,0,4853.95,Online,Debit Card
4428,2023-06-21,CUST5854,60,Female,North,Clothing,T-Shirt,3,651.88,5,1857.86,In-Store,PayPal
4429,2024-10-18,CUST2531,63,Other,South,Clothing,Hat,2,633.5,0,1267.0,In-Store,PayPal
4430,2023-12-15,CUST3237,36,Male,Central,Clothing,Hat,4,438.41,0,1753.64,Mobile App,Credit Card
4431,2024-05-17,CUST7789,30,Other,Central,Home,Table,1,35.51,0,35.51,Mobile App,PayPal
4432,2024-08-06,CUST6553,54,Female,South,Home,Sofa,1,576.27,0,576.27,Online,Cash
4433,2023-07-16,CUST4119,52,Female,South,Home,Table,1,816.45,0,816.45,Online,Cash
4434,2023-06-26,CUST3547,22,Female,East,Clothing,Jeans,1,902.69,0,902.69,Online,Credit Card
4435,2023-07-15,CUST9019,52,Other,East,Electronics,Laptop,2,947.0,5,1799.3,Online,PayPal
4436,2023-07-03,CUST2926,66,Female,North,Sports,Football,5,364.11,10,1638.5,In-Store,Debit Card
4437,2024-08-12,CUST6670,54,Other,North,Electronics,Tablet,4,310.77,0,1243.08,Mobile App,PayPal
4438,2023-02-19,CUST6651,58,Female,East,Electronics,Laptop,5,640.88,15,2723.74,Online,Debit Card
4439,2024-07-31,CUST3888,44,Male,East,Beauty,Perfume,1,604.65,20,483.72,In-Store,PayPal
4440,2023-08-18,CUST1792,52,Female,Central,Sports,Tennis Racket,1,100.61,0,100.61,Mobile App,Debit Card
4441,2023-01-30,CUST1608,18,Female,East,Sports,Bicycle,3,416.04,0,1248.12,Mobile App,PayPal
4442,2024-03-26,CUST9125,68,Female,North,Beauty,Shampoo,4,100.73,0,402.92,Mobile App,UPI
4443,2023-10-30,CUST9943,25,Male,North,Sports,Dumbbell,2,656.9,20,1051.04,Mobile App,Debit Card
4444,2024-04-22,CUST3699,65,Other,North,Home,Chair,1,545.8,0,545.8,In-Store,Debit Card
4445,2023-12-16,CUST1030,27,Female,East,Beauty,Lipstick,3,598.54,15,1526.28,Mobile App,Cash
4446,2023-08-25,CUST8775,34,Other,East,Clothing,Hat,5,323.33,5,1535.82,Online,UPI
4447,2023-02-10,CUST9169,55,Female,North,Beauty,Lipstick,1,437.28,15,371.69,Online,PayPal
4448,2023-12-16,CUST8015,32,Other,Central,Sports,Dumbbell,5,679.8,0,3399.0,Online,PayPal
4449,2023-05-28,CUST7035,64,Other,North,Clothing,Jacket,2,833.46,5,1583.57,In-Store,Credit Card
4450,2023-11-21,CUST5931,40,Male,North,Clothing,Jacket,2,251.78,0,503.56,Online,PayPal
4451,2024-01-07,CUST2414,49,Male,West,Clothing,Jacket,3,710.94,0,2132.82,Online,Debit Card
4452,2024-04-23,CUST3603,61,Female,West,Clothing,Jacket,2,143.76,5,273.14,Mobile App,Cash
4453,2023-07-22,CUST5332,55,Other,South,Sports,Dumbbell,3,916.37,0,2749.11,Online,Debit Card
4454,2024-04-02,CUST3601,38,Male,South,Sports,Yoga Mat,3,662.92,5,1889.32,Mobile App,Cash
4455,2024-08-15,CUST1234,67,Female,East,Sports,Yoga Mat,1,158.15,0,158.15,Online,UPI
4456,2024-11-04,CUST3253,38,Female,South,Home,Chair,4,22.02,0,88.08,In-Store,Cash
4457,2023-01-22,CUST1368,52,Female,South,Electronics,Smartphone,3,933.52,5,2660.53,Online,PayPal
4458,2024-12-25,CUST3840,52,Female,West,Beauty,Lipstick,3,196.45,0,589.35,In-Store,Credit Card
4459,2023-10-30,CUST5465,36,Other,Central,Electronics,Headphones,4,157.86,5,599.87,In-Store,UPI
4460,2024-02-11,CUST4487,46,Male,West,Home,Table,5,523.91,5,2488.57,Mobile App,PayPal
4461,2023-05-04,CUST4675,35,Female,Central,Electronics,Laptop,1,221.25,10,199.12,In-Store,Credit Card
4462,2024-06-15,CUST8882,31,Male,West,Home,Chair,3,258.2,5,735.87,Online,Credit Card
4463,2023-12-02,CUST6873,26,Other,West,Clothing,Jeans,2,817.68,0,1635.36,Mobile App,Debit Card
4464,2023-09-13,CUST2473,34,Male,West,Sports,Football,4,57.16,10,205.78,Mobile App,Cash
4465,2024-12-08,CUST5901,19,Male,East,Home,Sofa,2,765.06,0,1530.12,In-Store,UPI
4466,2023-11-30,CUST6301,65,Female,North,Sports,Yoga Mat,3,694.12,0,2082.36,In-Store,Credit Card
4467,2023-09-19,CUST3104,23,Other,North,Sports,Tennis Racket,3,946.47,0,2839.41,In-Store,PayPal
4468,2024-06-11,CUST8226,55,Male,South,Home,Lamp,1,952.82,0,952.82,Online,Debit Card
4469,2023-11-13,CUST4203,22,Female,West,Sports,Dumbbell,4,932.9,0,3731.6,Online,Cash
4470,2024-05-25,CUST4590,21,Other,Central,Sports,Yoga Mat,1,157.56,0,157.56,In-Store,Debit Card
4471,2024-04-15,CUST8857,47,Other,South,Sports,Bicycle,3,828.49,0,2485.47,In-Store,PayPal
4472,2024-02-03,CUST3953,36,Male,East,Home,Table,5,124.71,0,623.55,Online,Credit Card
4473,2024-09-09,CUST1331,49,Other,South,Sports,Football,1,599.73,20,479.78,Mobile App,Debit Card
4474,2023-09-10,CUST6827,53,Male,North,Beauty,Perfume,5,757.74,15,3220.4,Online,Credit Card
4475,2023-11-16,CUST8904,67,Female,East,Sports,Tennis Racket,5,351.77,0,1758.85,In-Store,PayPal
4476,2024-09-30,CUST1998,39,Other,East,Sports,Tennis Racket,3,862.47,0,2587.41,Mobile App,PayPal
4477,2023-07-18,CUST9135,52,Female,Central,Sports,Dumbbell,2,72.4,0,144.8,In-Store,Cash
4478,2024-11-19,CUST5950,36,Male,South,Beauty,Perfume,1,328.19,0,328.19,Online,UPI
4479,2023-05-09,CUST5513,59,Female,South,Clothing,Jacket,4,957.59,0,3830.36,Online,UPI
4480,2023-10-04,CUST8923,21,Other,South,Clothing,Jeans,5,175.0,0,875.0,Online,Cash
4481,2024-05-08,CUST9121,23,Female,Central,Sports,Football,3,477.57,20,1146.17,In-Store,Cash
4482,2023-03-21,CUST1767,58,Male,North,Clothing,T-Shirt,4,879.97,20,2815.9,Online,Debit Card
4483,2023-12-22,CUST4714,21,Other,North,Home,Table,1,929.36,15,789.96,Online,PayPal
4484,2023-03-02,CUST4241,24,Female,South,Electronics,Tablet,4,326.51,15,1110.13,Mobile App,UPI
4485,2024-09-18,CUST6585,27,Male,East,Electronics,Monitor,2,193.34,20,309.34,Mobile App,Debit Card
4486,2024-03-18,CUST8205,33,Other,East,Home,Table,5,83.69,0,418.45,In-Store,PayPal
4487,2024-11-20,CUST4197,63,Other,North,Beauty,Shampoo,2,670.65,5,1274.23,In-Store,UPI
4488,2023-11-03,CUST9328,27,Male,Central,Sports,Tennis Racket,2,849.81,0,1699.62,Online,UPI
4489,2024-09-03,CUST2538,50,Other,Central,Electronics,Monitor,1,553.47,20,442.78,In-Store,Credit Card
4490,2023-03-01,CUST9375,23,Male,Central,Electronics,Headphones,3,769.06,10,2076.46,In-Store,Credit Card
4491,2023-04-29,CUST7473,40,Female,Central,Clothing,T-Shirt,3,186.65,5,531.95,Online,UPI
4492,2023-10-15,CUST8451,39,Male,West,Sports,Yoga Mat,4,548.26,15,1864.08,Online,PayPal
4493,2023-06-16,CUST7269,41,Other,East,Clothing,T-Shirt,5,930.65,20,3722.6,Online,UPI
4494,2024-08-13,CUST1064,68,Female,South,Clothing,Jacket,4,944.57,5,3589.37,Online,Credit Card
4495,2023-10-11,CUST1101,31,Male,Central,Electronics,Smartphone,5,78.2,15,332.35,Online,PayPal
4496,2024-03-19,CUST6124,51,Other,West,Clothing,Jacket,5,830.19,0,4150.95,Mobile App,PayPal
4497,2023-11-13,CUST5398,55,Male,South,Home,Rug,5,52.09,20,208.36,In-Store,Credit Card
4498,2023-07-30,CUST5959,25,Other,South,Sports,Football,5,230.68,0,1153.4,Mobile App,Debit Card
4499,2023-10-20,CUST1260,23,Other,South,Beauty,Soap,2,947.35,0,1894.7,Online,Cash
4500,2024-09-09,CUST6942,24,Other,North,Sports,Football,1,109.07,0,109.07,Online,Debit Card
4501,2023-04-18,CUST3187,44,Other,North,Electronics,Laptop,3,287.57,0,862.71,In-Store,UPI
4502,2024-01-23,CUST8138,26,Female,West,Beauty,Lipstick,3,735.16,5,2095.21,In-Store,Cash
4503,2024-04-25,CUST2666,62,Male,North,Beauty,Lotion,3,892.41,20,2141.78,Mobile App,Cash
4504,2023-10-06,CUST9335,53,Male,North,Beauty,Perfume,4,267.66,15,910.04,In-Store,Credit Card
4505,2024-02-07,CUST9994,50,Other,South,Sports,Yoga Mat,1,850.77,10,765.69,In-Store,Cash
4506,2023-12-17,CUST6670,52,Male,North,Beauty,Soap,3,335.36,0,1006.08,In-Store,UPI
4507,2024-08-02,CUST5805,63,Other,East,Sports,Yoga Mat,4,656.92,5,2496.3,In-Store,PayPal
4508,2024-03-12,CUST9925,38,Other,Central,Beauty,Shampoo,3,510.68,15,1302.23,Online,Credit Card
4509,2023-06-14,CUST3704,59,Other,North,Sports,Football,5,476.85,5,2265.04,In-Store,UPI
4510,2023-12-14,CUST7015,27,Other,South,Electronics,Laptop,3,228.74,15,583.29,Online,Cash
4511,2023-12-29,CUST1331,42,Female,West,Beauty,Soap,4,114.79,5,436.2,Mobile App,PayPal
4512,2024-02-08,CUST5414,21,Other,West,Home,Sofa,5,747.28,10,3362.76,Online,Cash
4513,2023-06-02,CUST3703,32,Other,South,Home,Rug,5,141.78,0,708.9,Online,Debit Card
4514,2023-04-24,CUST4608,45,Other,North,Home,Table,3,285.66,0,856.98,In-Store,Debit Card
4515,2024-09-02,CUST4134,35,Male,West,Electronics,Monitor,2,96.34,10,173.41,Mobile App,Credit Card
4516,2024-01-02,CUST1560,61,Female,North,Home,Chair,5,465.86,0,2329.3,Online,PayPal
4517,2023-11-16,CUST3526,47,Female,South,Beauty,Lipstick,5,182.51,15,775.67,Online,Debit Card
4518,2023-05-14,CUST5813,41,Male,Central,Clothing,Hat,2,649.45,15,1104.06,In-Store,Cash
4519,2023-06-28,CUST5261,58,Female,East,Beauty,Lotion,4,392.06,10,1411.42,Mobile App,Cash
4520,2024-07-04,CUST1598,44,Other,North,Clothing,Jeans,2,357.14,0,714.28,In-Store,Debit Card
4521,2024-08-10,CUST8183,28,Female,North,Clothing,Shoes,3,205.68,0,617.04,In-Store,UPI
4522,2024-11-10,CUST1780,18,Other,West,Beauty,Soap,2,183.9,20,294.24,Online,Debit Card
4523,2024-04-17,CUST3785,30,Male,South,Sports,Tennis Racket,5,831.31,5,3948.72,Online,Debit Card
4524,2024-03-20,CUST2497,49,Female,East,Sports,Yoga Mat,5,687.43,10,3093.44,Online,UPI
4525,2023-08-04,CUST9697,60,Other,South,Sports,Tennis Racket,2,169.88,20,271.81,In-Store,UPI
4526,2024-03-16,CUST1822,26,Other,West,Sports,Football,2,367.93,0,735.86,In-Store,Debit Card
4527,2024-04-10,CUST2664,34,Male,Central,Clothing,Jeans,2,999.89,15,1699.81,Mobile App,PayPal
4528,2024-04-12,CUST9329,69,Male,West,Sports,Yoga Mat,3,791.3,0,2373.9,In-Store,Debit Card
4529,2024-07-14,CUST8369,56,Male,Central,Electronics,Tablet,3,609.66,0,1828.98,Online,UPI
4530,2023-01-09,CUST1250,57,Male,West,Sports,Football,1,836.44,10,752.8,In-Store,UPI
4531,2024-08-18,CUST4086,32,Male,West,Home,Table,1,276.95,5,263.1,Online,UPI
4532,2023-12-26,CUST2585,66,Male,North,Home,Sofa,5,253.56,20,1014.24,In-Store,Cash
4533,2023-01-18,CUST3391,21,Female,West,Clothing,Jeans,2,836.49,0,1672.98,In-Store,Debit Card
4534,2023-03-05,CUST3172,35,Male,South,Electronics,Monitor,5,713.62,0,3568.1,In-Store,PayPal
4535,2023-08-15,CUST8433,65,Female,West,Electronics,Headphones,3,742.73,0,2228.19,In-Store,PayPal
4536,2024-05-01,CUST5425,44,Other,North,Home,Table,5,997.75,0,4988.75,Mobile App,Debit Card
4537,2024-08-03,CUST8143,59,Female,Central,Sports,Dumbbell,3,821.11,20,1970.66,In-Store,UPI
4538,2023-09-14,CUST5303,64,Male,Central,Home,Rug,4,152.51,10,549.04,In-Store,PayPal
4539,2024-01-04,CUST6226,28,Other,North,Electronics,Laptop,5,559.13,5,2655.87,In-Store,Debit Card
4540,2023-07-30,CUST8246,46,Female,South,Sports,Tennis Racket,3,900.85,0,2702.55,Online,Credit Card
4541,2024-04-29,CUST8313,32,Female,South,Beauty,Shampoo,4,658.61,0,2634.44,Online,UPI
4542,2024-03-03,CUST4294,40,Male,East,Home,Chair,4,707.32,10,2546.35,In-Store,PayPal
4543,2024-06-29,CUST7951,22,Male,North,Clothing,Jeans,5,751.95,0,3759.75,Mobile App,UPI
4544,2023-06-03,CUST3202,43,Other,South,Beauty,Soap,1,318.01,0,318.01,Online,Cash
4545,2024-07-05,CUST5994,58,Male,North,Beauty,Soap,1,170.6,5,162.07,Mobile App,Cash
4546,2023-04-15,CUST6701,43,Other,South,Sports,Bicycle,2,555.22,20,888.35,Online,PayPal
4547,2023-01-22,CUST7953,62,Male,Central,Beauty,Perfume,1,711.72,0,711.72,In-Store,UPI
4548,2024-06-21,CUST6416,61,Male,South,Clothing,Jacket,1,24.44,0,24.44,Online,UPI
4549,2024-01-07,CUST8800,62,Male,Central,Beauty,Lotion,1,744.72,0,744.72,Online,Credit Card
4550,2023-02-09,CUST4110,58,Female,West,Sports,Bicycle,1,185.37,0,185.37,In-Store,Debit Card
4551,2024-07-23,CUST7158,41,Other,North,Sports,Yoga Mat,3,64.54,10,174.26,Online,Debit Card
4552,2024-01-21,CUST4355,24,Other,Central,Electronics,Headphones,3,664.7,0,1994.1,Online,Credit Card
4553,2023-02-26,CUST8180,18,Other,South,Beauty,Soap,4,333.94,5,1268.97,Mobile App,Credit Card
4554,2023-03-07,CUST5659,69,Female,North,Electronics,Monitor,5,662.12,5,3145.07,Online,Debit Card
4555,2024-10-14,CUST7142,55,Female,Central,Home,Rug,4,206.01,0,824.04,Mobile App,Debit Card
4556,2024-08-17,CUST8271,32,Female,Central,Home,Sofa,1,240.62,20,192.5,In-Store,Debit Card
4557,2024-02-27,CUST8425,18,Female,West,Beauty,Lotion,5,731.31,5,3473.72,Online,Credit Card
4558,2024-11-15,CUST6023,22,Female,North,Beauty,Soap,4,403.54,0,1614.16,In-Store,UPI
4559,2023-05-30,CUST3446,63,Male,East,Electronics,Monitor,1,121.53,0,121.53,Online,UPI
4560,2023-11-01,CUST8247,30,Other,West,Beauty,Lipstick,5,372.78,15,1584.31,Mobile App,UPI
